fecha,entidad,tipo_entidad,componente,valor
2022-12-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0362
2022-12-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,40044.97
2022-12-01,Banco López de Haro,BM,Patrimonio Técnico,7076.54
2022-12-01,JMMB Bank,BM,Índice de Solvencia,0.1764
2022-12-01,JMMB Bank,BM,Capital Primario (Tier 1),0.141
2022-12-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0347
2022-12-01,JMMB Bank,BM,Activos Ponderados por Riesgo,40044.97
2022-12-01,JMMB Bank,BM,Patrimonio Técnico,7076.54
2022-12-01,Banco Vimenca,BM,Índice de Solvencia,0.1746
2022-12-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.1389
2022-12-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0368
2022-12-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,26696.65
2022-12-01,Banco Vimenca,BM,Patrimonio Técnico,4717.69
2022-12-01,Banco del Progreso,BM,Índice de Solvencia,0.1747
2022-12-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1406
2022-12-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0327
2022-12-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,26696.65
2022-12-01,Banco del Progreso,BM,Patrimonio Técnico,4717.69
2022-12-01,Caribe Express Banco,BM,Índice de Solvencia,0.1808
2022-12-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1448
2022-12-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0404
2022-12-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,26696.65
2022-12-01,Caribe Express Banco,BM,Patrimonio Técnico,4717.69
2022-12-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1773
2022-12-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.1431
2022-12-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.0365
2022-12-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,64071.96
2022-12-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,11322.47
2022-12-01,Asociación Cibao,CA,Índice de Solvencia,0.1685
2022-12-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1421
2022-12-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0321
2022-12-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,40044.97
2022-12-01,Asociación Cibao,CA,Patrimonio Técnico,7076.54
2022-12-01,La Nacional,CA,Índice de Solvencia,0.1716
2022-12-01,La Nacional,CA,Capital Primario (Tier 1),0.1378
2022-12-01,La Nacional,CA,Capital Secundario (Tier 2),0.0339
2022-12-01,La Nacional,CA,Activos Ponderados por Riesgo,24026.98
2022-12-01,La Nacional,CA,Patrimonio Técnico,4245.92
2022-12-01,Romana,CA,Índice de Solvencia,0.1757
2022-12-01,Romana,CA,Capital Primario (Tier 1),0.1376
2022-12-01,Romana,CA,Capital Secundario (Tier 2),0.0353
2022-12-01,Romana,CA,Activos Ponderados por Riesgo,16017.99
2022-12-01,Romana,CA,Patrimonio Técnico,2830.62
2022-12-01,Mocana,CA,Índice de Solvencia,0.1651
2022-12-01,Mocana,CA,Capital Primario (Tier 1),0.1346
2022-12-01,Mocana,CA,Capital Secundario (Tier 2),0.0296
2022-12-01,Mocana,CA,Activos Ponderados por Riesgo,16017.99
2022-12-01,Mocana,CA,Patrimonio Técnico,2830.62
2022-12-01,ADOPEM,BA,Índice de Solvencia,0.1702
2022-12-01,ADOPEM,BA,Capital Primario (Tier 1),0.1379
2022-12-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0382
2022-12-01,ADOPEM,BA,Activos Ponderados por Riesgo,23359.57
2022-12-01,ADOPEM,BA,Patrimonio Técnico,4127.98
2022-12-01,Bancamérica,BA,Índice de Solvencia,0.1861
2022-12-01,Bancamérica,BA,Capital Primario (Tier 1),0.1475
2022-12-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0382
2022-12-01,Bancamérica,BA,Activos Ponderados por Riesgo,20022.49
2022-12-01,Bancamérica,BA,Patrimonio Técnico,3538.27
2022-12-01,Banfond,BA,Índice de Solvencia,0.1731
2022-12-01,Banfond,BA,Capital Primario (Tier 1),0.1394
2022-12-01,Banfond,BA,Capital Secundario (Tier 2),0.0325
2022-12-01,Banfond,BA,Activos Ponderados por Riesgo,13348.32
2022-12-01,Banfond,BA,Patrimonio Técnico,2358.85
2022-12-01,Motor Crédito,BA,Índice de Solvencia,0.1773
2022-12-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1444
2022-12-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0358
2022-12-01,Motor Crédito,BA,Activos Ponderados por Riesgo,10011.24
2022-12-01,Motor Crédito,BA,Patrimonio Técnico,1769.14
2023-01-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1682
2023-01-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.1349
2023-01-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0371
2023-01-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,292659.97
2023-01-01,Banco Popular Dominicano,BM,Patrimonio Técnico,48063.27
2023-01-01,Banco de Reservas,BM,Índice de Solvencia,0.1643
2023-01-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.1296
2023-01-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0304
2023-01-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,267211.28
2023-01-01,Banco de Reservas,BM,Patrimonio Técnico,43883.85
2023-01-01,BHD León,BM,Índice de Solvencia,0.1613
2023-01-01,BHD León,BM,Capital Primario (Tier 1),0.1289
2023-01-01,BHD León,BM,Capital Secundario (Tier 2),0.0319
2023-01-01,BHD León,BM,Activos Ponderados por Riesgo,190865.2
2023-01-01,BHD León,BM,Patrimonio Técnico,31345.61
2023-01-01,Scotiabank RD,BM,Índice de Solvencia,0.163
2023-01-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1307
2023-01-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0342
2023-01-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,101794.77
2023-01-01,Scotiabank RD,BM,Patrimonio Técnico,16717.66
2023-01-01,Banesco,BM,Índice de Solvencia,0.1692
2023-01-01,Banesco,BM,Capital Primario (Tier 1),0.1369
2023-01-01,Banesco,BM,Capital Secundario (Tier 2),0.0356
2023-01-01,Banesco,BM,Activos Ponderados por Riesgo,76346.08
2023-01-01,Banesco,BM,Patrimonio Técnico,12538.24
2023-01-01,Citibank RD,BM,Índice de Solvencia,0.1588
2023-01-01,Citibank RD,BM,Capital Primario (Tier 1),0.1241
2023-01-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0282
2023-01-01,Citibank RD,BM,Activos Ponderados por Riesgo,50897.39
2023-01-01,Citibank RD,BM,Patrimonio Técnico,8358.83
2023-01-01,Banco Santa Cruz,BM,Índice de Solvencia,0.1579
2023-01-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.1274
2023-01-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0332
2023-01-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,38173.04
2023-01-01,Banco Santa Cruz,BM,Patrimonio Técnico,6269.12
2023-01-01,Banco López de Haro,BM,Índice de Solvencia,0.155
2023-01-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.1211
2023-01-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.034
2023-01-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,38173.04
2023-01-01,Banco López de Haro,BM,Patrimonio Técnico,6269.12
2023-01-01,JMMB Bank,BM,Índice de Solvencia,0.1553
2023-01-01,JMMB Bank,BM,Capital Primario (Tier 1),0.1238
2023-01-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0312
2023-01-01,JMMB Bank,BM,Activos Ponderados por Riesgo,38173.04
2023-01-01,JMMB Bank,BM,Patrimonio Técnico,6269.12
2023-01-01,Banco Vimenca,BM,Índice de Solvencia,0.1724
2023-01-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.138
2023-01-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0327
2023-01-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,25448.69
2023-01-01,Banco Vimenca,BM,Patrimonio Técnico,4179.41
2023-01-01,Banco del Progreso,BM,Índice de Solvencia,0.1714
2023-01-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.136
2023-01-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0324
2023-01-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,25448.69
2023-01-01,Banco del Progreso,BM,Patrimonio Técnico,4179.41
2023-01-01,Caribe Express Banco,BM,Índice de Solvencia,0.1562
2023-01-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1278
2023-01-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0319
2023-01-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,25448.69
2023-01-01,Caribe Express Banco,BM,Patrimonio Técnico,4179.41
2023-01-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1613
2023-01-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.1282
2023-01-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.0317
2023-01-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,61076.86
2023-01-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,10030.59
2023-01-01,Asociación Cibao,CA,Índice de Solvencia,0.155
2023-01-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.128
2023-01-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.031
2023-01-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,38173.04
2023-01-01,Asociación Cibao,CA,Patrimonio Técnico,6269.12
2023-01-01,La Nacional,CA,Índice de Solvencia,0.1723
2023-01-01,La Nacional,CA,Capital Primario (Tier 1),0.1406
2023-01-01,La Nacional,CA,Capital Secundario (Tier 2),0.0362
2023-01-01,La Nacional,CA,Activos Ponderados por Riesgo,22903.82
2023-01-01,La Nacional,CA,Patrimonio Técnico,3761.47
2023-01-01,Romana,CA,Índice de Solvencia,0.1646
2023-01-01,Romana,CA,Capital Primario (Tier 1),0.1304
2023-01-01,Romana,CA,Capital Secundario (Tier 2),0.0311
2023-01-01,Romana,CA,Activos Ponderados por Riesgo,15269.22
2023-01-01,Romana,CA,Patrimonio Técnico,2507.65
2023-01-01,Mocana,CA,Índice de Solvencia,0.162
2023-01-01,Mocana,CA,Capital Primario (Tier 1),0.1323
2023-01-01,Mocana,CA,Capital Secundario (Tier 2),0.0311
2023-01-01,Mocana,CA,Activos Ponderados por Riesgo,15269.22
2023-01-01,Mocana,CA,Patrimonio Técnico,2507.65
2023-01-01,ADOPEM,BA,Índice de Solvencia,0.1692
2023-01-01,ADOPEM,BA,Capital Primario (Tier 1),0.134
2023-01-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0374
2023-01-01,ADOPEM,BA,Activos Ponderados por Riesgo,22267.61
2023-01-01,ADOPEM,BA,Patrimonio Técnico,3656.99
2023-01-01,Bancamérica,BA,Índice de Solvencia,0.1704
2023-01-01,Bancamérica,BA,Capital Primario (Tier 1),0.1439
2023-01-01,Bancamérica,BA,Capital Secundario (Tier 2),0.0322
2023-01-01,Bancamérica,BA,Activos Ponderados por Riesgo,19086.52
2023-01-01,Bancamérica,BA,Patrimonio Técnico,3134.56
2023-01-01,Banfond,BA,Índice de Solvencia,0.167
2023-01-01,Banfond,BA,Capital Primario (Tier 1),0.1393
2023-01-01,Banfond,BA,Capital Secundario (Tier 2),0.0315
2023-01-01,Banfond,BA,Activos Ponderados por Riesgo,12724.35
2023-01-01,Banfond,BA,Patrimonio Técnico,2089.71
2023-01-01,Motor Crédito,BA,Índice de Solvencia,0.1713
2023-01-01,Motor Crédito,BA,Capital Primario (Tier 1),0.1402
2023-01-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0315
2023-01-01,Motor Crédito,BA,Activos Ponderados por Riesgo,9543.26
2023-01-01,Motor Crédito,BA,Patrimonio Técnico,1567.28
2023-02-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1803
2023-02-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.1425
2023-02-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0364
2023-02-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,296968.01
2023-02-01,Banco Popular Dominicano,BM,Patrimonio Técnico,53220.03
2023-02-01,Banco de Reservas,BM,Índice de Solvencia,0.1823
2023-02-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.1475
2023-02-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0348
2023-02-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,271144.71
2023-02-01,Banco de Reservas,BM,Patrimonio Técnico,48592.2
2023-02-01,BHD León,BM,Índice de Solvencia,0.1844
2023-02-01,BHD León,BM,Capital Primario (Tier 1),0.1477
2023-02-01,BHD León,BM,Capital Secundario (Tier 2),0.0371
2023-02-01,BHD León,BM,Activos Ponderados por Riesgo,193674.79
2023-02-01,BHD León,BM,Patrimonio Técnico,34708.72
2023-02-01,Scotiabank RD,BM,Índice de Solvencia,0.172
2023-02-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1391
2023-02-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0336
2023-02-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,103293.22
2023-02-01,Scotiabank RD,BM,Patrimonio Técnico,18511.32
2023-02-01,Banesco,BM,Índice de Solvencia,0.1828
2023-02-01,Banesco,BM,Capital Primario (Tier 1),0.142
2023-02-01,Banesco,BM,Capital Secundario (Tier 2),0.0379
2023-02-01,Banesco,BM,Activos Ponderados por Riesgo,77469.92
2023-02-01,Banesco,BM,Patrimonio Técnico,13883.49
2023-02-01,Citibank RD,BM,Índice de Solvencia,0.1865
2023-02-01,Citibank RD,BM,Capital Primario (Tier 1),0.1504
2023-02-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0367
2023-02-01,Citibank RD,BM,Activos Ponderados por Riesgo,51646.61
2023-02-01,Citibank RD,BM,Patrimonio Técnico,9255.66
2023-02-01,Banco Santa Cruz,BM,Índice de Solvencia,0.1833
2023-02-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.1473
2023-02-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0396
2023-02-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,38734.96
2023-02-01,Banco Santa Cruz,BM,Patrimonio Técnico,6941.74
2023-02-01,Banco López de Haro,BM,Índice de Solvencia,0.1787
2023-02-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.1369
2023-02-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0389
2023-02-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,38734.96
2023-02-01,Banco López de Haro,BM,Patrimonio Técnico,6941.74
2023-02-01,JMMB Bank,BM,Índice de Solvencia,0.1776
2023-02-01,JMMB Bank,BM,Capital Primario (Tier 1),0.1446
2023-02-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0366
2023-02-01,JMMB Bank,BM,Activos Ponderados por Riesgo,38734.96
2023-02-01,JMMB Bank,BM,Patrimonio Técnico,6941.74
2023-02-01,Banco Vimenca,BM,Índice de Solvencia,0.1765
2023-02-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.1388
2023-02-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0358
2023-02-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,25823.31
2023-02-01,Banco Vimenca,BM,Patrimonio Técnico,4627.83
2023-02-01,Banco del Progreso,BM,Índice de Solvencia,0.1774
2023-02-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1406
2023-02-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0357
2023-02-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,25823.31
2023-02-01,Banco del Progreso,BM,Patrimonio Técnico,4627.83
2023-02-01,Caribe Express Banco,BM,Índice de Solvencia,0.1838
2023-02-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1481
2023-02-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0356
2023-02-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,25823.31
2023-02-01,Caribe Express Banco,BM,Patrimonio Técnico,4627.83
2023-02-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1807
2023-02-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Primario (Tier 1),0.149
2023-02-01,Asociación Popular de Ahorros y Préstamos,CA,Capital Secundario (Tier 2),0.0352
2023-02-01,Asociación Popular de Ahorros y Préstamos,CA,Activos Ponderados por Riesgo,61975.93
2023-02-01,Asociación Popular de Ahorros y Préstamos,CA,Patrimonio Técnico,11106.79
2023-02-01,Asociación Cibao,CA,Índice de Solvencia,0.1678
2023-02-01,Asociación Cibao,CA,Capital Primario (Tier 1),0.1378
2023-02-01,Asociación Cibao,CA,Capital Secundario (Tier 2),0.0323
2023-02-01,Asociación Cibao,CA,Activos Ponderados por Riesgo,38734.96
2023-02-01,Asociación Cibao,CA,Patrimonio Técnico,6941.74
2023-02-01,La Nacional,CA,Índice de Solvencia,0.1816
2023-02-01,La Nacional,CA,Capital Primario (Tier 1),0.1391
2023-02-01,La Nacional,CA,Capital Secundario (Tier 2),0.037
2023-02-01,La Nacional,CA,Activos Ponderados por Riesgo,23240.97
2023-02-01,La Nacional,CA,Patrimonio Técnico,4165.05
2023-02-01,Romana,CA,Índice de Solvencia,0.1898
2023-02-01,Romana,CA,Capital Primario (Tier 1),0.1511
2023-02-01,Romana,CA,Capital Secundario (Tier 2),0.0384
2023-02-01,Romana,CA,Activos Ponderados por Riesgo,15493.98
2023-02-01,Romana,CA,Patrimonio Técnico,2776.7
2023-02-01,Mocana,CA,Índice de Solvencia,0.1843
2023-02-01,Mocana,CA,Capital Primario (Tier 1),0.1462
2023-02-01,Mocana,CA,Capital Secundario (Tier 2),0.0356
2023-02-01,Mocana,CA,Activos Ponderados por Riesgo,15493.98
2023-02-01,Mocana,CA,Patrimonio Técnico,2776.7
2023-02-01,ADOPEM,BA,Índice de Solvencia,0.1827
2023-02-01,ADOPEM,BA,Capital Primario (Tier 1),0.1412
2023-02-01,ADOPEM,BA,Capital Secundario (Tier 2),0.0351
2023-02-01,ADOPEM,BA,Activos Ponderados por Riesgo,22595.39
2023-02-01,ADOPEM,BA,Patrimonio Técnico,4049.35
2023-02-01,Bancamérica,BA,Índice de Solvencia,0.1708
2023-02-01,Bancamérica,BA,Capital Primario (Tier 1),0.1357
2023-02-01,Bancamérica,BA,Capital Secundario (Tier 2),0.031
2023-02-01,Bancamérica,BA,Activos Ponderados por Riesgo,19367.48
2023-02-01,Bancamérica,BA,Patrimonio Técnico,3470.87
2023-02-01,Banfond,BA,Índice de Solvencia,0.1824
2023-02-01,Banfond,BA,Capital Primario (Tier 1),0.1483
2023-02-01,Banfond,BA,Capital Secundario (Tier 2),0.037
2023-02-01,Banfond,BA,Activos Ponderados por Riesgo,12911.65
2023-02-01,Banfond,BA,Patrimonio Técnico,2313.91
2023-02-01,Motor Crédito,BA,Índice de Solvencia,0.181
2023-02-01,Motor Crédito,BA,Capital Primario (Tier 1),0.148
2023-02-01,Motor Crédito,BA,Capital Secundario (Tier 2),0.0382
2023-02-01,Motor Crédito,BA,Activos Ponderados por Riesgo,9683.74
2023-02-01,Motor Crédito,BA,Patrimonio Técnico,1735.44
2023-03-01,Banco Popular Dominicano,BM,Índice de Solvencia,0.1903
2023-03-01,Banco Popular Dominicano,BM,Capital Primario (Tier 1),0.152
2023-03-01,Banco Popular Dominicano,BM,Capital Secundario (Tier 2),0.0349
2023-03-01,Banco Popular Dominicano,BM,Activos Ponderados por Riesgo,302054.57
2023-03-01,Banco Popular Dominicano,BM,Patrimonio Técnico,56836.56
2023-03-01,Banco de Reservas,BM,Índice de Solvencia,0.184
2023-03-01,Banco de Reservas,BM,Capital Primario (Tier 1),0.145
2023-03-01,Banco de Reservas,BM,Capital Secundario (Tier 2),0.0402
2023-03-01,Banco de Reservas,BM,Activos Ponderados por Riesgo,275788.95
2023-03-01,Banco de Reservas,BM,Patrimonio Técnico,51894.25
2023-03-01,BHD León,BM,Índice de Solvencia,0.1897
2023-03-01,BHD León,BM,Capital Primario (Tier 1),0.1489
2023-03-01,BHD León,BM,Capital Secundario (Tier 2),0.0364
2023-03-01,BHD León,BM,Activos Ponderados por Riesgo,196992.11
2023-03-01,BHD León,BM,Patrimonio Técnico,37067.32
2023-03-01,Scotiabank RD,BM,Índice de Solvencia,0.1831
2023-03-01,Scotiabank RD,BM,Capital Primario (Tier 1),0.1457
2023-03-01,Scotiabank RD,BM,Capital Secundario (Tier 2),0.0359
2023-03-01,Scotiabank RD,BM,Activos Ponderados por Riesgo,105062.46
2023-03-01,Scotiabank RD,BM,Patrimonio Técnico,19769.24
2023-03-01,Banesco,BM,Índice de Solvencia,0.1904
2023-03-01,Banesco,BM,Capital Primario (Tier 1),0.1434
2023-03-01,Banesco,BM,Capital Secundario (Tier 2),0.0382
2023-03-01,Banesco,BM,Activos Ponderados por Riesgo,78796.84
2023-03-01,Banesco,BM,Patrimonio Técnico,14826.93
2023-03-01,Citibank RD,BM,Índice de Solvencia,0.1816
2023-03-01,Citibank RD,BM,Capital Primario (Tier 1),0.1441
2023-03-01,Citibank RD,BM,Capital Secundario (Tier 2),0.0383
2023-03-01,Citibank RD,BM,Activos Ponderados por Riesgo,52531.23
2023-03-01,Citibank RD,BM,Patrimonio Técnico,9884.62
2023-03-01,Banco Santa Cruz,BM,Índice de Solvencia,0.19
2023-03-01,Banco Santa Cruz,BM,Capital Primario (Tier 1),0.1495
2023-03-01,Banco Santa Cruz,BM,Capital Secundario (Tier 2),0.0386
2023-03-01,Banco Santa Cruz,BM,Activos Ponderados por Riesgo,39398.42
2023-03-01,Banco Santa Cruz,BM,Patrimonio Técnico,7413.46
2023-03-01,Banco López de Haro,BM,Índice de Solvencia,0.1854
2023-03-01,Banco López de Haro,BM,Capital Primario (Tier 1),0.1513
2023-03-01,Banco López de Haro,BM,Capital Secundario (Tier 2),0.0384
2023-03-01,Banco López de Haro,BM,Activos Ponderados por Riesgo,39398.42
2023-03-01,Banco López de Haro,BM,Patrimonio Técnico,7413.46
2023-03-01,JMMB Bank,BM,Índice de Solvencia,0.1902
2023-03-01,JMMB Bank,BM,Capital Primario (Tier 1),0.1511
2023-03-01,JMMB Bank,BM,Capital Secundario (Tier 2),0.0381
2023-03-01,JMMB Bank,BM,Activos Ponderados por Riesgo,39398.42
2023-03-01,JMMB Bank,BM,Patrimonio Técnico,7413.46
2023-03-01,Banco Vimenca,BM,Índice de Solvencia,0.1927
2023-03-01,Banco Vimenca,BM,Capital Primario (Tier 1),0.1538
2023-03-01,Banco Vimenca,BM,Capital Secundario (Tier 2),0.0395
2023-03-01,Banco Vimenca,BM,Activos Ponderados por Riesgo,26265.61
2023-03-01,Banco Vimenca,BM,Patrimonio Técnico,4942.31
2023-03-01,Banco del Progreso,BM,Índice de Solvencia,0.1954
2023-03-01,Banco del Progreso,BM,Capital Primario (Tier 1),0.1561
2023-03-01,Banco del Progreso,BM,Capital Secundario (Tier 2),0.0368
2023-03-01,Banco del Progreso,BM,Activos Ponderados por Riesgo,26265.61
2023-03-01,Banco del Progreso,BM,Patrimonio Técnico,4942.31
2023-03-01,Caribe Express Banco,BM,Índice de Solvencia,0.1878
2023-03-01,Caribe Express Banco,BM,Capital Primario (Tier 1),0.1507
2023-03-01,Caribe Express Banco,BM,Capital Secundario (Tier 2),0.0341
2023-03-01,Caribe Express Banco,BM,Activos Ponderados por Riesgo,26265.61
2023-03-01,Caribe Express Banco,BM,Patrimonio Técnico,4942.31
2023-03-01,Asociación Popular de Ahorros y Préstamos,CA,Índice de Solvencia,0.1927
